ts,source,url,loc_type,loc_name,country_code,adm1,adm2,lat,lon,feature_id
2025-11-05 22:45:00+00:00,abcnews4.com,https://abcnews4.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI
2025-11-05 22:45:00+00:00,abcnews4.com,https://abcnews4.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL
2025-11-05 22:45:00+00:00,abcnews4.com,https://abcnews4.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT
2025-11-05 22:45:00+00:00,abcnews4.com,https://abcnews4.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI
2025-11-05 22:45:00+00:00,abcnews4.com,https://abcnews4.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,wtov9.com,https://wtov9.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL
2025-11-05 22:45:00+00:00,wtov9.com,https://wtov9.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT
2025-11-05 22:45:00+00:00,wtov9.com,https://wtov9.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI
2025-11-05 22:45:00+00:00,wtov9.com,https://wtov9.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,wtov9.com,https://wtov9.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY
2025-11-05 22:45:00+00:00,wtov9.com,https://wtov9.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,wtov9.com,https://wtov9.com/news/nation-world/state-of-lung-cancer-report-shows-headway-against-deadly-disease-american-lung-association-health-biomarker-testing-for-lung-cancer-early-detection,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230432/alba-mineral-resources-lonalba-stock-price-down-5-6-should-you-sell.html,1,Greenland,GL,GL,,72.0,-40.0,GL
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230432/alba-mineral-resources-lonalba-stock-price-down-5-6-should-you-sell.html,4,"Dolgellau, Gwynedd, United Kingdom",UK,UKY2,40184,52.75,-3.88333,-2594455
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230432/alba-mineral-resources-lonalba-stock-price-down-5-6-should-you-sell.html,1,United Kingdom,UK,UK,,54.0,-4.0,UK
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/arbor-metals-cveabr-reaches-new-1-year-low-whats-next.html,4,"Quebec, Quebec, Canada",CA,CA10,12750,47.5,-72.0,-571850
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/arbor-metals-cveabr-reaches-new-1-year-low-whats-next.html,4,"Corvette Lake, Quebec, Canada",CA,CA10,154724,53.3833,-74.05,-563029
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/arbor-metals-cveabr-reaches-new-1-year-low-whats-next.html,4,"James Bay, Canada (General), Canada",CA,CA00,154724,53.0,-80.5,-1506381
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/arbor-metals-cveabr-reaches-new-1-year-low-whats-next.html,1,Canada,CA,CA,,60.0,-96.0,CA
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/stillwater-critical-minerals-cvepge-shares-down-20-should-you-sell.html,1,United States,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/stillwater-critical-minerals-cvepge-shares-down-20-should-you-sell.html,1,Canada,CA,CA,,60.0,-96.0,CA
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/stillwater-critical-minerals-cvepge-shares-down-20-should-you-sell.html,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/stillwater-critical-minerals-cvepge-shares-down-20-should-you-sell.html,4,"Stillwater, British Columbia, Canada",CA,CA02,190729,49.7667,-124.317,-574186
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230442/new-age-metals-cvenam-stock-price-down-17-1-heres-why.html,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230442/new-age-metals-cvenam-stock-price-down-17-1-heres-why.html,1,Canada,CA,CA,,60.0,-96.0,CA
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230442/new-age-metals-cvenam-stock-price-down-17-1-heres-why.html,4,"River Valley, Ontario, Canada",CA,CA08,12683,46.5833,-80.1833,-572303
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/arts-culture/2025-11-05/judge-orders-white-house-to-use-american-sign-language-interpreters-at-briefings,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/arts-culture/2025-11-05/judge-orders-white-house-to-use-american-sign-language-interpreters-at-briefings,3,"White House, District Of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/arts-culture/2025-11-05/judge-orders-white-house-to-use-american-sign-language-interpreters-at-briefings,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230429/contrasting-health-in-tech-nasdaqhit-and-cheche-group-nasdaqccg.html,1,China,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230429/contrasting-health-in-tech-nasdaqhit-and-cheche-group-nasdaqccg.html,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/head-to-head-analysis-trinity-industries-trn-versus-its-peers.html,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/head-to-head-analysis-trinity-industries-trn-versus-its-peers.html,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,themarketsdaily.com,https://www.themarketsdaily.com/2025/11/05/head-to-head-analysis-trinity-industries-trn-versus-its-peers.html,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230434/siriuspoint-nysespnt-allianz-otcmktsalizy-critical-survey.html,1,Bermuda,BD,BD,,32.333333,-64.75,BD
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230434/siriuspoint-nysespnt-allianz-otcmktsalizy-critical-survey.html,1,Germany,GM,GM,,51.5,10.5,GM
2025-11-05 22:45:00+00:00,tickerreport.com,https://www.tickerreport.com/banking-finance/13230434/siriuspoint-nysespnt-allianz-otcmktsalizy-critical-survey.html,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149
2025-11-05 22:45:00+00:00,nhpr.org,https://www.nhpr.org/nh-news/2025-11-05/nh-attorney-general-launches-preliminary-review-of-payout-to-top-judicial-branch-staffer,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH
2025-11-05 22:45:00+00:00,wispolitics.com,https://www.wispolitics.com/2025/marquette-report-points-to-period-of-adjustment-for-milwaukees-economy/,3,"Marquette University, Wisconsin, United States",US,USWI,WI079,43.0375,-87.9298,1569068
2025-11-05 22:45:00+00:00,wispolitics.com,https://www.wispolitics.com/2025/marquette-report-points-to-period-of-adjustment-for-milwaukees-economy/,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Hillsdale, New York, United States",US,USNY,NY021,42.179,-73.5259,952831
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Cohocton, New York, United States",US,USNY,NY101,42.5023,-77.5072,947007
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Old Forge, New York, United States",US,USNY,NY043,43.7101,-74.9743,959281
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Oneonta, New York, United States",US,USNY,NY077,42.4529,-75.0638,959379
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Long Lake, New York, United States",US,USNY,NY041,43.9728,-74.421,955876
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Hamilton County, New York, United States",US,USNY,NY041,43.6667,-74.5002,974119
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Adirondack, New York, United States",US,USNY,NY113,43.764,-73.7585,942185
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Masonville, New York, United States",US,USNY,NY025,42.242,-75.3774,956646
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"North Cohocton, New York, United States",US,USNY,NY101,42.5612,-77.4647,958750
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Finger Lakes, New York, United States",US,USNY,NY099,42.8334,-77.0,971953
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Lake George, New York, United States",US,USNY,NY113,43.4262,-73.7123,954913
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Copake, New York, United States",US,USNY,NY021,42.1034,-73.5501,947408
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Binghamton, New York, United States",US,USNY,NY007,42.0987,-75.918,943985
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Herkimer County, New York, United States",US,USNY,NY043,43.4501,-74.9496,974120
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"East Aurora, New York, United States",US,USNY,NY029,42.7678,-78.6134,948967
2025-11-05 22:45:00+00:00,syracuse.com,https://www.syracuse.com/business/2025/11/nostalgia-is-free-at-these-11-charming-old-fashioned-upstate-ny-general-stores.html,3,"Schroon Lake, New York, United States",US,USNY,NY031,43.8387,-73.761,964621
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,1,Morocco,MO,MO,,32.0,-5.0,MO
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,3,"The West Coast, New York, United States",US,USNY,NY061,40.7389,-74.0089,2082955
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,3,"Washington, Washington, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,1,Singaporean,SN,SN,,1.366667,103.8,SN
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,3,"Falmouth, Maine, United States",US,USME,ME005,43.7295,-70.242,566028
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,3,"Maine Maritime Academy, Maine, United States",US,USME,ME009,44.3882,-68.8034,570777
2025-11-05 22:45:00+00:00,mvtimes.com,https://www.mvtimes.com/2025/11/05/internal-candidate-san-fran-coo-among-steamship-manager-finalists/,1,Spain,SP,SP,,40.0,-4.0,SP
2025-11-05 22:45:00+00:00,nzherald.co.nz,https://www.nzherald.co.nz/world/electric-vehicles-face-new-levy-as-chancellor-scrambles-to-make-up-for-falling-fuel-duty-revenue/B2M3NABUFVC5RILI4EX4MS7TZM/,1,Britain,UK,UK,,54.0,-4.0,UK
2025-11-05 22:45:00+00:00,nzherald.co.nz,https://www.nzherald.co.nz/world/electric-vehicles-face-new-levy-as-chancellor-scrambles-to-make-up-for-falling-fuel-duty-revenue/B2M3NABUFVC5RILI4EX4MS7TZM/,4,"Edinburgh, Edinburgh, City Of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386
2025-11-05 22:45:00+00:00,nzherald.co.nz,https://www.nzherald.co.nz/world/electric-vehicles-face-new-levy-as-chancellor-scrambles-to-make-up-for-falling-fuel-duty-revenue/B2M3NABUFVC5RILI4EX4MS7TZM/,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658
2025-11-05 22:45:00+00:00,nzherald.co.nz,https://www.nzherald.co.nz/world/electric-vehicles-face-new-levy-as-chancellor-scrambles-to-make-up-for-falling-fuel-duty-revenue/B2M3NABUFVC5RILI4EX4MS7TZM/,1,United Kingdom,UK,UK,,54.0,-4.0,UK
2025-11-05 22:45:00+00:00,kwit.org,https://www.kwit.org/2025-11-05/judge-orders-white-house-to-use-american-sign-language-interpreters-at-briefings,3,"White House, District Of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,kwit.org,https://www.kwit.org/2025-11-05/judge-orders-white-house-to-use-american-sign-language-interpreters-at-briefings,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kwit.org,https://www.kwit.org/2025-11-05/judge-orders-white-house-to-use-american-sign-language-interpreters-at-briefings,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,nhpr.org,https://www.nhpr.org/2025-11-04/mainers-pass-question-2-enacting-red-flag-gun-law,1,Jordan,JO,JO,,31.0,36.0,JO
2025-11-05 22:45:00+00:00,nhpr.org,https://www.nhpr.org/2025-11-04/mainers-pass-question-2-enacting-red-flag-gun-law,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME
2025-11-05 22:45:00+00:00,kedm.org,https://www.kedm.org/npr-news/2025-11-05/spanberger-virginias-first-woman-governor-says-shell-defy-trumps-bad-policies,2,"Virginians, United States",US,USVA,,37.768,-78.2057,VA
2025-11-05 22:45:00+00:00,kedm.org,https://www.kedm.org/npr-news/2025-11-05/spanberger-virginias-first-woman-governor-says-shell-defy-trumps-bad-policies,3,"Washington, Washington, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,kedm.org,https://www.kedm.org/npr-news/2025-11-05/spanberger-virginias-first-woman-governor-says-shell-defy-trumps-bad-policies,2,"Virginian, United States",US,USVA,,37.768,-78.2057,VA
2025-11-05 22:45:00+00:00,kedm.org,https://www.kedm.org/npr-news/2025-11-05/spanberger-virginias-first-woman-governor-says-shell-defy-trumps-bad-policies,3,"White House, District Of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,kedm.org,https://www.kedm.org/npr-news/2025-11-05/spanberger-virginias-first-woman-governor-says-shell-defy-trumps-bad-policies,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA
2025-11-05 22:45:00+00:00,eastbayri.com,"http://www.eastbayri.com/stories/east-providence-food-assistance-agencies-prepare-to-meet-snap-moment,135311",2,"Rhode Island, United States",US,USRI,,41.6772,-71.5101,RI
2025-11-05 22:45:00+00:00,eastbayri.com,"http://www.eastbayri.com/stories/east-providence-food-assistance-agencies-prepare-to-meet-snap-moment,135311",2,"Rhode Islanders, United States",US,USRI,,41.6772,-71.5101,RI
2025-11-05 22:45:00+00:00,eastbayri.com,"http://www.eastbayri.com/stories/east-providence-food-assistance-agencies-prepare-to-meet-snap-moment,135311",3,"East Providence, Rhode Island, United States",US,USRI,RI007,41.8137,-71.3701,1219590
2025-11-05 22:45:00+00:00,prnewswire.com,https://www.prnewswire.com/news-releases/stoneridge-reports-third-quarter-2025-results-302606250.html,1,Brazilian,BR,BR,,-10.0,-55.0,BR
2025-11-05 22:45:00+00:00,prnewswire.com,https://www.prnewswire.com/news-releases/stoneridge-reports-third-quarter-2025-results-302606250.html,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI
2025-11-05 22:45:00+00:00,prnewswire.com,https://www.prnewswire.com/news-releases/stoneridge-reports-third-quarter-2025-results-302606250.html,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,prnewswire.com,https://www.prnewswire.com/news-releases/stoneridge-reports-third-quarter-2025-results-302606250.html,1,China,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,prnewswire.com,https://www.prnewswire.com/news-releases/stoneridge-reports-third-quarter-2025-results-302606250.html,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,prnewswire.com,https://www.prnewswire.com/news-releases/stoneridge-reports-third-quarter-2025-results-302606250.html,1,United States,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,prnewswire.com,https://www.prnewswire.com/news-releases/stoneridge-reports-third-quarter-2025-results-302606250.html,1,Chinese,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1081889/openai-finance-chief-says-ipo-not-on-the-cards-in-near-term-1081889.html,2,"California, United States",US,USCA,,36.17,-119.746,CA
2025-11-05 22:45:00+00:00,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1081859/wall-street-bounces-back-as-job-growth-returns-and-tariff-tensions-take-center-stage-1081859.html,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY
2025-11-05 22:45:00+00:00,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1081859/wall-street-bounces-back-as-job-growth-returns-and-tariff-tensions-take-center-stage-1081859.html,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ
2025-11-05 22:45:00+00:00,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1081859/wall-street-bounces-back-as-job-growth-returns-and-tariff-tensions-take-center-stage-1081859.html,1,Jamaican,JM,JM,,18.25,-77.5,JM
2025-11-05 22:45:00+00:00,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1081859/wall-street-bounces-back-as-job-growth-returns-and-tariff-tensions-take-center-stage-1081859.html,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1081859/wall-street-bounces-back-as-job-growth-returns-and-tariff-tensions-take-center-stage-1081859.html,1,China,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1081859/wall-street-bounces-back-as-job-growth-returns-and-tariff-tensions-take-center-stage-1081859.html,3,"White House, District Of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/national/article/2001533559/critics-warn-rironi-mau-toll-road-could-divide-motorists-by-wealth,4,"Rironi, Central, Kenya",KE,KE01,18585,-1.15187,36.6371,-2261644
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/national/article/2001533559/critics-warn-rironi-mau-toll-road-could-divide-motorists-by-wealth,4,"Nakuru, Rift Valley, Kenya",KE,KE08,18585,-0.283333,36.0667,-2258197
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/national/article/2001533559/critics-warn-rironi-mau-toll-road-could-divide-motorists-by-wealth,4,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/national/article/2001533559/critics-warn-rironi-mau-toll-road-could-divide-motorists-by-wealth,1,Kenyans,KE,KE,,1.0,38.0,KE
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/national/article/2001533559/critics-warn-rironi-mau-toll-road-could-divide-motorists-by-wealth,4,"Mau Summit, Rift Valley, Kenya",KE,KE08,18585,-0.166667,35.6833,-2255597
2025-11-05 22:45:00+00:00,rawstory.com,https://www.rawstory.com/don-bacon-trump-2674268716/,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA
2025-11-05 22:45:00+00:00,rawstory.com,https://www.rawstory.com/don-bacon-trump-2674268716/,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,rawstory.com,https://www.rawstory.com/don-bacon-trump-2674268716/,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/florida-to-reopen-bay-nationally-known-for-its-oysters/4152366,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/florida-to-reopen-bay-nationally-known-for-its-oysters/4152366,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/florida-to-reopen-bay-nationally-known-for-its-oysters/4152366,3,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/florida-to-reopen-bay-nationally-known-for-its-oysters/4152366,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/florida-to-reopen-bay-nationally-known-for-its-oysters/4152366,3,"Franklin County, Florida, United States",US,USFL,FL037,29.8747,-84.7916,306911
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/florida-to-reopen-bay-nationally-known-for-its-oysters/4152366,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/florida-to-reopen-bay-nationally-known-for-its-oysters/4152366,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/florida-to-reopen-bay-nationally-known-for-its-oysters/4152366,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA
2025-11-05 22:45:00+00:00,realestate.com.au,https://www.realestate.com.au/news/families-pool-cash-for-longterm-leases-in-surf-coast-holiday-home-hack/,4,"Aireys Inlet, Victoria, Australia",AS,AS07,5418,-38.464,144.104,-1555288
2025-11-05 22:45:00+00:00,realestate.com.au,https://www.realestate.com.au/news/families-pool-cash-for-longterm-leases-in-surf-coast-holiday-home-hack/,4,"Anglesea, Victoria, Australia",AS,AS07,5418,-38.4073,144.186,-1555903
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/business/real-estate/article/2001533529/why-investors-are-turning-to-kilifi-for-affordable-coastal-property,1,Kenyans,KE,KE,,1.0,38.0,KE
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/business/real-estate/article/2001533529/why-investors-are-turning-to-kilifi-for-affordable-coastal-property,4,"Kilifi, Coast, Kenya",KE,KE02,18585,-3.63045,39.8499,-2250716
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/business/real-estate/article/2001533529/why-investors-are-turning-to-kilifi-for-affordable-coastal-property,5,"Coast Region, Coast, Kenya",KE,KE02,18585,-3.0,39.5,-2243490
2025-11-05 22:45:00+00:00,standardmedia.co.ke,https://www.standardmedia.co.ke/business/real-estate/article/2001533529/why-investors-are-turning-to-kilifi-for-affordable-coastal-property,1,Kenya,KE,KE,,1.0,38.0,KE
